geo,TIME_PERIOD,age,births,population,births_per_woman
EE,2003,Y23,695,9480.0,0.07331223628691984
EE,2004,Y23,812,9490.0,0.08556375131717597
EE,2005,Y23,764,9610.0,0.07950052029136316
EE,2006,Y23,756,9800.0,0.07714285714285714
EE,2007,Y23,779,9810.0,0.07940876656472987
EE,2008,Y23,717,9510.0,0.07539432176656151
EE,2009,Y23,665,9510.0,0.06992639327024185
EE,2010,Y23,682,9890.0,0.06895854398382205
EE,2011,Y23,594,10020.0,0.0592814371257485
EE,2012,Y23,539,9747.0,0.05529906637939879
EE,2013,Y23,493,9063.0,0.05439699878627386
EE,2014,Y23,456,8092.0,0.05635195254572417
EE,2015,Y23,423,8106.0,0.05218356772760918
EE,2016,Y23,354,7006.0,0.050528118755352555
EE,2017,Y23,340,6747.0,0.050392767155772934
EE,2018,Y23,295,6474.0,0.045566882916280506
EE,2019,Y23,330,6525.0,0.05057471264367816
EE,2020,Y23,246,6078.0,0.040473840078973346
EE,2021,Y23,262,5880.0,0.0445578231292517
EE,2022,Y23,245,5984.0,0.040942513368983954
EE,2023,Y23,265,6560.0,0.040396341463414635
EEA30_2007,2006,Y23,175491,3153496.0,0.055649666275143526
EEA30_2007,2007,Y23,176365,3149398.0,0.05599959103295296
EEA30_2007,2008,Y23,180425,3145167.0,0.05736579329491884
EEA30_2007,2009,Y23,175520,3121712.0,0.05622555828340347
EEA30_2007,2010,Y23,171101,3086045.0,0.05544345594442077
EEA30_2007,2011,Y23,163616,3100842.0,0.052765023177575636
EEA30_2007,2012,Y23,158459,3066024.0,0.05168224384414473
EEA30_2007,2013,Y23,148591,3063877.0,0.04849770405274102
EEA30_2007,2015,Y23,134932,2925339.0,0.046125252492104335
EEA30_2007,2016,Y23,131258,2852301.0,0.04601828488648288
EEA30_2007,2017,Y23,125849,2794139.0,0.04504035053374224
EEA30_2007,2018,Y23,119628,2749471.0,0.043509460547137974
EEA31,2006,Y23,177422,3181490.0,0.05576695196275959
EEA31,2007,Y23,178292,3177635.0,0.056108395079988736
EEA31,2008,Y23,182339,3172708.0,0.05747109409375209
EEA31,2009,Y23,177342,3148245.0,0.056330431716718365
EEA31,2010,Y23,172672,3112063.0,0.05548473793750319
EEA31,2011,Y23,165111,3126783.0,0.05280539135590797
EEA31,2012,Y23,159902,3091000.0,0.051731478485926886
EEA31,2013,Y23,149875,3089882.0,0.04850508854383436
EEA31,2015,Y23,136004,2947677.0,0.04613938365702891
EEA31,2016,Y23,132304,2874446.0,0.0460276519371037
EEA31,2017,Y23,126906,2815471.0,0.04507451861518019
EEA31,2018,Y23,120634,2770192.0,0.04354716207396455
EFTA,2000,Y23,4187,69475.0,0.060266282835552354
EFTA,2001,Y23,3917,69693.0,0.056203635946221284
EFTA,2002,Y23,3842,71674.0,0.05360381728381282
EFTA,2003,Y23,3899,72836.0,0.053531220824866825
EFTA,2004,Y23,3727,72676.0,0.051282404094886894
EFTA,2005,Y23,3915,73689.0,0.053128689492325853
EFTA,2006,Y23,3778,72309.0,0.052247991259732535
EFTA,2007,Y23,3701,73121.0,0.05061473448120239
EFTA,2008,Y23,3902,74596.0,0.0523084347686203
EFTA,2009,Y23,3906,76441.0,0.05109823262385369
EFTA,2010,Y23,3737,77934.0,0.04795083018964765
EFTA,2011,Y23,3831,82273.0,0.046564486526564
EFTA,2012,Y23,3638,83250.0,0.0436996996996997
EFTA,2013,Y23,3593,85566.0,0.041990977724797235
EFTA,2014,Y23,3439,85520.0,0.040212815715622074
EFTA,2015,Y23,3198,85194.0,0.037537854778505526
EFTA,2016,Y23,3052,83708.0,0.03646007550054953
EFTA,2017,Y23,2789,82983.0,0.033609293469746816
EFTA,2018,Y23,2533,82647.0,0.0306484203903348
EFTA,2019,Y23,2370,83405.0,0.028415562616150112
EFTA,2020,Y23,2125,81673.0,0.02601839041053959
EFTA,2021,Y23,2057,80445.0,0.02557026539871962
EFTA,2022,Y23,1843,80473.0,0.02290209138468803
EFTA,2023,Y23,1860,81401.0,0.022849842139531455
EL,1972,Y23,8974,60999.0,0.14711716585517795
EL,1973,Y23,9493,61067.0,0.15545220823030442
EL,1974,Y23,10204,60105.0,0.1697695699193079
EL,1975,Y23,9932,60851.0,0.16321835302624443
EL,1976,Y23,10363,61671.0,0.1680368406544405
EL,1977,Y23,10319,62564.0,0.16493510645099418
EL,1978,Y23,11172,64224.0,0.17395366218236175
EL,1979,Y23,11157,66507.0,0.16775677748206955
EL,1980,Y23,11067,66268.0,0.16700368201847046
EL,1981,Y23,10599,70405.0,0.15054328527803423
EL,1982,Y23,10543,68919.0,0.15297668277253007
EL,1983,Y23,10826,70893.0,0.1527090121732752
EL,1984,Y23,9332,65803.0,0.1418172423749677
EL,1985,Y23,8617,67900.0,0.12690721649484535
EL,1986,Y23,8248,71509.0,0.11534212476751178
EL,1987,Y23,7962,72352.0,0.1100453339230429
EL,1988,Y23,7915,73575.0,0.10757730207271492
EL,1989,Y23,7228,75332.0,0.09594860086019222
EL,1990,Y23,7457,77656.0,0.09602606366539611
EL,1991,Y23,7014,80299.0,0.0873485348509944
EL,1992,Y23,6652,78550.0,0.08468491406747294
EL,1993,Y23,5966,79222.0,0.07530736411602837
EL,1994,Y23,5468,77111.0,0.07091076500110231
EL,1995,Y23,5438,79110.0,0.06873972949058273
EL,1996,Y23,4896,79833.0,0.06132802224643944
EL,1997,Y23,4924,82355.0,0.059789933823082994
EL,1998,Y23,4422,81222.0,0.05444337741006131
EL,1999,Y23,4253,81083.0,0.052452425292601405
EL,2000,Y23,3825,79059.0,0.04838158843395439
EL,2001,Y23,3921,80198.0,0.0488914935534552
EL,2002,Y23,3838,78942.0,0.048617972688809505
EL,2003,Y23,3834,79046.0,0.048503403081749864
EL,2004,Y23,3325,77752.0,0.04276417326885482
EL,2005,Y23,3219,75203.0,0.042804143451724
EL,2006,Y23,3262,72032.0,0.045285428698356285
EL,2007,Y23,3158,68073.0,0.04639137396618336
EL,2008,Y23,3201,64762.0,0.04942713319539236
EL,2009,Y23,3007,65148.0,0.04615644378952539
EL,2010,Y23,2813,61341.0,0.04585839813501573
EL,2011,Y23,2571,64031.0,0.0401524261685746
EL,2012,Y23,2191,61864.0,0.03541639725850252
EL,2013,Y23,1927,60274.0,0.03197066728606032
EL,2014,Y23,1691,59419.0,0.028458910449519512
EL,2015,Y23,1568,56606.0,0.02770024379041091
EL,2016,Y23,1512,53008.0,0.02852399637790522
EL,2017,Y23,1546,54073.0,0.0285909788619089
EL,2018,Y23,1531,53062.0,0.02885303984018695
EL,2019,Y23,1476,53383.0,0.02764925163441545
EL,2020,Y23,1471,53104.0,0.027700361554685145
EL,2021,Y23,1318,53240.0,0.024755822689706986
EL,2022,Y23,1150,49234.0,0.023357842141609457
EL,2023,Y23,1164,50499.0,0.023049961385373966
ES,1971,Y23,39335,270754.0,0.1452794787888637
ES,1972,Y23,39965,255353.0,0.15650883287057524
ES,1973,Y23,37700,251506.0,0.14989702034941513
ES,1974,Y23,38602,247520.0,0.15595507433742728
ES,1975,Y23,40933,264448.0,0.1547865742981607
ES,1976,Y23,42228,259913.0,0.1624697494930996
ES,1977,Y23,40159,258603.0,0.15529208864553
ES,1978,Y23,40113,265987.0,0.15080812220146098
ES,1979,Y23,38327,270009.0,0.14194712028117581
ES,1980,Y23,37414,287148.0,0.13029517879281763
ES,1981,Y23,34660,292669.0,0.11842730183244553
ES,1982,Y23,32189,297574.0,0.1081714128250452
ES,1983,Y23,29674,308765.0,0.09610545236668663
ES,1984,Y23,26508,301483.0,0.087925355658528
ES,1985,Y23,24556,305621.0,0.08034788185366844
ES,1986,Y23,22498,314106.0,0.07162550221899613
ES,1987,Y23,21930,326341.0,0.06719964699501442
ES,1988,Y23,19783,318801.0,0.062054385023886376
ES,1989,Y23,18141,318106.0,0.057028160424512586
ES,1990,Y23,17490,320701.0,0.0545367803655118
ES,1991,Y23,15410,314946.0,0.048929022753106885
ES,1992,Y23,14286,317333.0,0.04501895485184333
ES,1993,Y23,12402,321636.0,0.03855911651680782
ES,1994,Y23,10754,324675.0,0.03312235312235312
ES,1995,Y23,9438,330625.0,0.02854593572778828
ES,1996,Y23,8868,330961.0,0.026794697864703093
ES,1997,Y23,8371,337667.0,0.0247906961592338
ES,1998,Y23,7961,339763.0,0.023431038694619485
ES,1999,Y23,8034,340648.0,0.023584462553721142
ES,2000,Y23,8402,330211.0,0.0254443371056688
ES,2001,Y23,8663,325126.0,0.026645054532704243
ES,2002,Y23,9018,311012.0,0.02899566576209278
ES,2003,Y23,9278,308717.0,0.03005341461597515
ES,2004,Y23,9269,298399.0,0.03106243653631547
ES,2005,Y23,9349,291137.0,0.03211202973170706
ES,2006,Y23,9283,279753.0,0.03318284343688897
ES,2007,Y23,10051,276800.0,0.0363114161849711
ES,2008,Y23,10906,273941.0,0.039811492255631686
ES,2009,Y23,9617,267450.0,0.03595812301364741
ES,2010,Y23,9258,258716.0,0.035784412251271665
ES,2011,Y23,8122,252286.0,0.032193621524777435
ES,2012,Y23,7644,245719.0,0.031108705472511284
ES,2013,Y23,6829,238035.0,0.028689058331757934
ES,2014,Y23,6341,231614.0,0.027377446959164817
ES,2015,Y23,6159,231976.0,0.0265501603614167
ES,2016,Y23,6003,224281.0,0.026765530740455054
ES,2017,Y23,5782,217236.0,0.02661621462372719
ES,2018,Y23,5766,217663.0,0.02649049218286985
ES,2019,Y23,5643,222469.0,0.025365331799037168
ES,2020,Y23,5661,229343.0,0.024683552582812643
ES,2021,Y23,5109,226043.0,0.0226018943298399
ES,2022,Y23,5244,234827.0,0.022331333279392913
ES,2023,Y23,5500,246143.0,0.022344734564866766
EU27_2007,2006,Y23,173568,3124561.0,0.055549563602694904
EU27_2007,2007,Y23,174373,3120035.0,0.05588815510082419
EU27_2007,2008,Y23,178258,3115216.0,0.05722171432093312
EU27_2007,2009,Y23,173406,3090972.0,0.05610079936020126
EU27_2007,2010,Y23,169063,3053869.0,0.05536026594460994
EU27_2007,2011,Y23,161522,3066719.0,0.052669318577932965
EU27_2007,2012,Y23,156442,3030834.0,0.05161681570155277
EU27_2007,2013,Y23,146651,3028592.0,0.048422171094686904
EU27_2007,2015,Y23,133364,2889511.0,0.0461545223395931
EU27_2007,2016,Y23,129697,2815878.0,0.04605916875660096
EU27_2007,2017,Y23,124401,2757272.0,0.0451174204068369
EU27_2007,2018,Y23,118334,2712493.0,0.04362555037008391
EU27_2020,2006,Y23,146431,2760487.0,0.053045350331300235
EU27_2020,2007,Y23,146116,2743510.0,0.05325878163374655
EU27_2020,2008,Y23,148215,2728626.0,0.054318547136910665
EU27_2020,2009,Y23,143749,2702936.0,0.053182539283209075
EU27_2020,2010,Y23,138527,2660729.0,0.052063551004254846
EU27_2020,2011,Y23,130482,2668808.0,0.04889149013342286
EU27_2020,2012,Y23,126478,2631941.0,0.0480550285891667
EU27_2020,2013,Y23,119235,2623730.0,0.04544484379109131
EU27_2020,2014,Y23,113510,2540044.0,0.04468820225161454
EU27_2020,2015,Y23,108750,2487192.0,0.04372400683180068
EU27_2020,2016,Y23,106288,2421713.0,0.04388959385360693
EU27_2020,2017,Y23,102244,2369855.0,0.043143567855417314
EU27_2020,2018,Y23,97706,2330047.0,0.04193305971939622
EU27_2020,2019,Y23,94690,2334315.0,0.04056436256460675
EU27_2020,2020,Y23,89950,2327895.0,0.03864005893736616
EU27_2020,2021,Y23,84747,2294911.0,0.03692822946075033
EU27_2020,2022,Y23,82723,2289475.0,0.036131864292032016
EU27_2020,2023,Y23,79800,2352758.0,0.033917640488312015
EU28,2006,Y23,175499,3152555.0,0.05566881465985526
EU28,2007,Y23,176300,3148272.0,0.055998973405093334
EU28,2008,Y23,180172,3142757.0,0.057329281264825754
EU28,2009,Y23,175228,3117505.0,0.05620776871248001
EU28,2010,Y23,170634,3079887.0,0.055402681981514254
EU28,2011,Y23,163017,3092660.0,0.052710934923334604
EU28,2012,Y23,157885,3055810.0,0.05166715208079036
EU28,2013,Y23,147935,3053395.0,0.04844934900332253
EU28,2015,Y23,134436,2912036.0,0.046165638062166815
EU28,2016,Y23,130743,2838797.0,0.046055776443331455
EU28,2017,Y23,125458,2779908.0,0.045130270498160374
EU28,2018,Y23,119340,2734638.0,0.04364014542326992
FI,1960,Y23,5371,30466.0,0.17629488610254054
FI,1961,Y23,5636,32144.0,0.17533598805375808
FI,1962,Y23,6182,33440.0,0.18486842105263157
FI,1963,Y23,5084,28389.0,0.17908344781429428
FI,1964,Y23,6346,39300.0,0.16147582697201018
FI,1965,Y23,4235,26864.0,0.15764592019058965
FI,1966,Y23,5167,32804.0,0.15751127911230337
FI,1967,Y23,4981,34402.0,0.14478809371548165
FI,1968,Y23,6017,41693.0,0.14431679178759024
FI,1969,Y23,6184,45730.0,0.13522851519790072
FI,1970,Y23,5454,45074.0,0.12100102054399432
FI,1971,Y23,5145,44247.0,0.11627906976744186
FI,1972,Y23,4858,43206.0,0.11243808730268944
FI,1973,Y23,4323,42210.0,0.10241648898365316
FI,1974,Y23,4515,40641.0,0.11109470731527275
FI,1975,Y23,4800,41940.0,0.11444921316165951
FI,1976,Y23,4475,40288.0,0.11107525814138205
FI,1977,Y23,4311,40475.0,0.10651019147621989
FI,1978,Y23,4008,39395.0,0.10173879934001777
FI,1979,Y23,3927,39250.0,0.10005095541401274
FI,1980,Y23,3790,37686.0,0.10056785013002176
FI,1981,Y23,3411,35853.0,0.09513848213538616
FI,1982,Y23,3684,36862.0,0.09994031794259671
FI,1983,Y23,3430,36785.0,0.09324452901998097
FI,1984,Y23,3296,36983.0,0.0891220290403699
FI,1985,Y23,3070,36962.0,0.08305827606731238
FI,1986,Y23,2830,37470.0,0.07552708833733654
FI,1987,Y23,2664,36948.0,0.07210133160116922
FI,1988,Y23,2746,36028.0,0.07621849672476963
FI,1989,Y23,2762,35974.0,0.07677767276366265
FI,1990,Y23,2618,35479.0,0.07379012937230474
FI,1991,Y23,2601,34341.0,0.07574036865554294
FI,1992,Y23,2408,31770.0,0.07579477494491658
FI,1993,Y23,2403,31175.0,0.07708099438652767
FI,1994,Y23,2293,30225.0,0.07586435070306038
FI,1995,Y23,2093,28634.0,0.07309492212055599
FI,1996,Y23,2093,27620.0,0.07577842143374366
FI,1997,Y23,2074,30659.0,0.06764734661926351
FI,1998,Y23,2128,31907.0,0.06669382894035791
FI,1999,Y23,2104,32711.0,0.0643208706551313
FI,2000,Y23,2064,32415.0,0.06367422489588154
FI,2001,Y23,2048,31787.0,0.06442885456318621
FI,2002,Y23,1866,31784.0,0.05870878429398439
FI,2003,Y23,1941,31562.0,0.06149800392877511
FI,2004,Y23,1918,31987.0,0.05996185950542408
FI,2005,Y23,2042,32963.0,0.06194824500197191
FI,2006,Y23,2046,33519.0,0.06104000716011814
FI,2007,Y23,2076,32883.0,0.06313292582793541
FI,2008,Y23,1994,31856.0,0.06259417378201909
FI,2009,Y23,2100,30940.0,0.06787330316742081
FI,2010,Y23,1892,30628.0,0.061773540551129685
FI,2011,Y23,1950,32400.0,0.06018518518518518
FI,2012,Y23,1877,32472.0,0.057803646218280366
FI,2013,Y23,1841,33402.0,0.055116460092210044
FI,2014,Y23,1784,33409.0,0.05339878475859798
FI,2015,Y23,1704,33870.0,0.05031000885739593
FI,2016,Y23,1509,32989.0,0.0457425202340174
FI,2017,Y23,1415,33158.0,0.04267446770010254
FI,2018,Y23,1219,32121.0,0.03795025061486255
FI,2019,Y23,1152,30848.0,0.03734439834024896
FI,2020,Y23,1105,30337.0,0.03642416850710354
FI,2021,Y23,970,29154.0,0.03327159223434177
FI,2022,Y23,875,29602.0,0.029558813593676105
FI,2023,Y23,888,29290.0,0.030317514510071697
FR,1998,Y23,24911,379805.0,0.06558892063032346
FR,1999,Y23,24702,368714.0,0.06699501510655956
FR,2000,Y23,26327,379178.0,0.06943177083058616
FR,2001,Y23,26310,376936.0,0.06979964768554874
FR,2002,Y23,26636,387937.0,0.06866063304093191
FR,2003,Y23,27773,412857.0,0.06727026549144134
FR,2004,Y23,28182,411173.0,0.06854049268799264
FR,2005,Y23,27938,409145.0,0.06828386024514536
FR,2006,Y23,26829,389558.0,0.06887036076784459
FR,2007,Y23,26825,395229.0,0.06787204380245376
FR,2008,Y23,27422,401563.0,0.06828816399917323
FR,2009,Y23,27122,404250.0,0.0670921459492888
FR,2010,Y23,27230,397649.0,0.06847747636734909
FR,2011,Y23,26438,399321.0,0.06620738703949955
FR,2012,Y23,25593,396501.0,0.06454712598454986
FR,2013,Y23,24330,394839.0,0.061620052730353383
FR,2014,Y23,23664,388840.0,0.06085793642629359
FR,2015,Y23,21964,381526.0,0.05756881575567589
FR,2016,Y23,20367,363963.0,0.055958984841865796
FR,2017,Y23,19852,363272.0,0.05464775705256667
FR,2018,Y23,19519,370887.0,0.052627889357135735
FR,2019,Y23,19501,373477.0,0.05221472808231832
FR,2020,Y23,18471,369062.0,0.050048501335818917
FR,2021,Y23,17544,376834.0,0.04655630861334168
FR,2022,Y23,17530,378962.0,0.04625793615190969
FR,2023,Y23,16836,398187.0,0.04228164154028133
FX,1960,Y23,55834,283006.0,0.1972891034112351
FX,1961,Y23,56084,280003.0,0.2002978539515648
FX,1962,Y23,56775,280177.0,0.20263975986608465
FX,1963,Y23,55379,261271.0,0.2119599955601655
FX,1964,Y23,52567,249490.0,0.21069782356006253
FX,1965,Y23,57041,277494.0,0.2055575976417508
FX,1966,Y23,60631,296901.0,0.20421285209547962
FX,1967,Y23,58813,299889.0,0.19611589621493286
FX,1968,Y23,57651,303293.0,0.19008351659945993
FX,1969,Y23,74510,400442.0,0.18606939332038097
FX,1970,Y23,77304,422835.0,0.18282308701975947
FX,1971,Y23,78876,428854.0,0.1839227336109725
FX,1972,Y23,76653,427479.0,0.17931407156842794
FX,1973,Y23,73779,429094.0,0.17194134618521817
FX,1974,Y23,65062,413907.0,0.1571899001466513
FX,1975,Y23,60628,420332.0,0.1442383639599174
FX,1976,Y23,57217,411707.0,0.13897504778884012
FX,1977,Y23,59837,418415.0,0.14300873534648614
FX,1978,Y23,58286,419543.0,0.1389273566714258
FX,1979,Y23,58711,417730.0,0.14054772221291265
FX,1980,Y23,60954,419235.0,0.14539339511252639
FX,1981,Y23,59141,416008.0,0.1421631314782408
FX,1982,Y23,58244,424436.0,0.13722681393661235
FX,1983,Y23,54168,420223.0,0.1289029872234504
FX,1984,Y23,53499,426619.0,0.12540229103720182
FX,1985,Y23,51266,420025.0,0.12205463960478542
FX,1986,Y23,50468,433220.0,0.11649508332948617
FX,1987,Y23,47128,436337.0,0.10800825967085075
FX,1988,Y23,44017,429215.0,0.10255233391190895
FX,1989,Y23,41500,427451.0,0.09708715150976369
FX,1990,Y23,38654,416429.0,0.09282254598022713
FX,1991,Y23,37947,417881.0,0.09080814873133738
FX,1992,Y23,35293,423314.0,0.08337309892892747
FX,1993,Y23,32067,425738.0,0.07532097205323462
FX,1994,Y23,31073,435720.0,0.07131414669971542
FX,1995,Y23,29505,432019.0,0.06829560736912034
FX,1996,Y23,27969,420233.0,0.06655593444589074
FX,1997,Y23,25409,393154.0,0.0646286188109494
FX,1998,Y23,23567,368099.0,0.06402353714625685
FX,1999,Y23,23354,357351.0,0.06535311220620622
FX,2000,Y23,24892,368320.0,0.06758253692441356
FX,2001,Y23,25053,366101.0,0.0684319354495071
FX,2002,Y23,25333,376349.0,0.06731252109079604
FX,2003,Y23,26435,400552.0,0.06599642493359165
FX,2004,Y23,26852,399005.0,0.06729740228819188
FX,2005,Y23,26569,397142.0,0.06690050410180741
FX,2006,Y23,25402,378151.0,0.06717422405335435
FX,2007,Y23,25377,383456.0,0.06617969206375698
FX,2008,Y23,25986,388978.0,0.06680583477728817
FX,2009,Y23,25798,392075.0,0.06579863546515335
FX,2010,Y23,25814,386044.0,0.06686802540643036
FX,2011,Y23,25036,387232.0,0.06465374762416329
FX,2012,Y23,24164,384410.0,0.06285996722249682
GE,2014,Y23,4428,36826.0,0.12024113398142616
GE,2015,Y23,3796,30400.0,0.12486842105263157
GE,2016,Y23,3093,22400.0,0.13808035714285713
GE,2017,Y23,2909,21000.0,0.13852380952380952
GE,2018,Y23,2851,21395.0,0.1332554335125029
GE,2019,Y23,2621,21068.0,0.12440668312132143
GE,2020,Y23,2286,21889.0,0.10443601809127873
GE,2021,Y23,2138,20103.0,0.10635228572849824
GE,2022,Y23,1851,19208.0,0.09636609745939193
GE,2023,Y23,1708,20197.0,0.08456701490320345
HR,2001,Y23,2329,27744.0,0.08394607843137254
HR,2002,Y23,2245,28445.0,0.07892423976094216
HR,2003,Y23,2241,28390.0,0.07893624515674533
HR,2004,Y23,2210,28143.0,0.07852752016487226
HR,2005,Y23,2144,28115.0,0.07625822514671883
HR,2006,Y23,1931,27994.0,0.06897906694291633
HR,2007,Y23,1927,28237.0,0.06824379360413642
HR,2008,Y23,1914,27541.0,0.06949638720453143
HR,2009,Y23,1822,26533.0,0.06866920438698979
HR,2010,Y23,1571,26018.0,0.060381274502267664
HR,2011,Y23,1495,25941.0,0.05763077753363401
HR,2012,Y23,1443,24976.0,0.057775464445868036
HR,2013,Y23,1284,24803.0,0.05176793129863323
HR,2014,Y23,1283,24642.0,0.05206557909260612
HR,2015,Y23,1072,22525.0,0.04759156492785793
HR,2016,Y23,1046,22919.0,0.04563898948470701
HR,2017,Y23,1057,22636.0,0.04669552924544973
HR,2018,Y23,1006,22145.0,0.04542786181982389
HR,2019,Y23,1003,22556.0,0.044467104096471005
HR,2020,Y23,990,22263.0,0.044468400485109826
HR,2021,Y23,936,21094.0,0.044372807433393384
HR,2022,Y23,874,19919.0,0.04387770470405141
HR,2023,Y23,669,19512.0,0.03428659286592866
HU,1960,Y23,11420,69275.0,0.16485023457235656
HU,1961,Y23,11067,70729.0,0.1564704718008172
HU,1962,Y23,10274,69769.0,0.1472573779185598
HU,1963,Y23,11157,74229.0,0.15030513680636948
HU,1964,Y23,10727,70998.0,0.15108876306374827
HU,1965,Y23,11502,75812.0,0.15171740621537488
HU,1966,Y23,11437,73336.0,0.15595341987564088
HU,1967,Y23,13138,79453.0,0.1653556190452217
HU,1968,Y23,11837,69820.0,0.16953594958464624
HU,1969,Y23,11466,70030.0,0.16372983007282593
HU,1970,Y23,12690,79057.0,0.16051709526038174
HU,1971,Y23,13062,82598.0,0.15813942226204025
HU,1972,Y23,13432,82852.0,0.16212040747356732
HU,1973,Y23,13804,86255.0,0.1600370992985914
HU,1974,Y23,16151,84308.0,0.19157138112634625
HU,1975,Y23,15960,83502.0,0.1911331465114608
HU,1976,Y23,16698,92379.0,0.18075536647939466
HU,1977,Y23,17493,99964.0,0.17499299747909247
HU,1978,Y23,16255,94629.0,0.17177609400923607
HU,1979,Y23,14745,87062.0,0.16936206381659047
HU,1980,Y23,12369,75801.0,0.1631772667906756
HU,1981,Y23,11640,72417.0,0.1607357388458511
HU,1982,Y23,10635,69515.0,0.15298856361936272
HU,1983,Y23,10092,67522.0,0.1494623974408341
HU,1984,Y23,9737,64346.0,0.15132253753147049
HU,1985,Y23,9688,59758.0,0.16212055289668328
HU,1986,Y23,9514,61582.0,0.15449319606378487
HU,1987,Y23,9629,61806.0,0.155793935863832
HU,1988,Y23,9608,62376.0,0.1540336026676927
HU,1989,Y23,9827,63868.0,0.1538642199536544
HU,1990,Y23,10729,67840.0,0.15815153301886792
HU,1991,Y23,11253,71168.0,0.15811881744604317
HU,1992,Y23,10184,70213.0,0.1450443650036318
HU,1993,Y23,9410,70605.0,0.1332766801218044
HU,1994,Y23,8604,69364.0,0.12404128942967534
HU,1995,Y23,8155,71298.0,0.11437908496732026
HU,1996,Y23,7586,72455.0,0.10469946863570492
HU,1997,Y23,7910,86296.0,0.09166125892277742
HU,1998,Y23,7467,89745.0,0.08320240681932141
HU,1999,Y23,6590,85372.0,0.07719158506301832
HU,2000,Y23,6014,82529.0,0.07287135431181767
HU,2001,Y23,5452,79139.0,0.06889144416785656
HU,2002,Y23,4782,76347.0,0.06263507406970804
HU,2003,Y23,4192,73213.0,0.05725759086501031
HU,2004,Y23,3715,70110.0,0.052988161460561976
HU,2005,Y23,3393,65796.0,0.05156848440634689
HU,2006,Y23,3221,64444.0,0.04998137918192539
HU,2007,Y23,2955,63920.0,0.046229662077596996
HU,2008,Y23,3089,66548.0,0.046417623369597885
HU,2009,Y23,2992,64851.0,0.04613652834960139
HU,2010,Y23,2613,62289.0,0.04194962192361412
HU,2011,Y23,2492,62030.0,0.04017410930195067
HU,2012,Y23,2563,60136.0,0.04262006119462552
HU,2013,Y23,2614,62062.0,0.04211917115142921
HU,2014,Y23,2749,62368.0,0.04407709081580297
HU,2015,Y23,2718,59823.0,0.045434030389649466
HU,2016,Y23,2780,58004.0,0.04792772912212951
HU,2017,Y23,2780,57166.0,0.048630304726585735
HU,2018,Y23,2660,55803.0,0.04766768811712632
HU,2019,Y23,2798,52915.0,0.052877255976566194
HU,2020,Y23,2594,48838.0,0.05311437814816332
HU,2021,Y23,2602,47589.0,0.05467650087205026
HU,2022,Y23,2347,46239.0,0.05075801812322931
HU,2023,Y23,2322,51304.0,0.04525962887883986
IE,1986,Y23,2533,28625.0,0.08848908296943231
IE,1987,Y23,2295,28699.0,0.07996794313390711
IE,1988,Y23,2035,27903.0,0.07293122603304304
IE,1989,Y23,1757,26609.0,0.0660302905032132
IE,1990,Y23,1696,25552.0,0.06637445209768315
IE,1991,Y23,1711,25310.0,0.06760173844330304
IE,1992,Y23,1647,26498.0,0.06215563438750094
IE,1993,Y23,1429,27713.0,0.05156424782593007
IE,1994,Y23,1418,28809.0,0.049220729633100764
IE,1995,Y23,1457,28878.0,0.05045363252302791
IE,1996,Y23,1481,28791.0,0.05143968601299017
IE,1997,Y23,1438,29096.0,0.04942260104481716
IE,1998,Y23,1527,29499.0,0.05176446659208787
IE,1999,Y23,1505,28990.0,0.05191445325974474
IE,2000,Y23,1584,29403.0,0.05387205387205387
IE,2001,Y23,1666,31585.0,0.0527465569099256
IE,2002,Y23,1745,33008.0,0.05286597188560349
IE,2003,Y23,1767,34331.0,0.05146951734583904
IE,2004,Y23,1715,34452.0,0.04977940322767909
IE,2005,Y23,1634,34413.0,0.04748205619969198
IE,2006,Y23,1710,34005.0,0.050286722540802825
IE,2007,Y23,1798,36256.0,0.04959179170344219
IE,2008,Y23,1911,37910.0,0.05040886309680823
IE,2009,Y23,1910,36589.0,0.052201481319522264
IE,2010,Y23,1710,33662.0,0.050799120670191905
IE,2011,Y23,1496,30360.0,0.04927536231884058
IE,2012,Y23,1449,28346.0,0.0511183235729909
IE,2013,Y23,1394,28020.0,0.0497501784439686
IE,2014,Y23,1290,27450.0,0.046994535519125684
IE,2015,Y23,1181,26958.0,0.04380888789969582
IE,2016,Y23,1121,26589.0,0.04216029185001317
IE,2017,Y23,1120,26875.0,0.04167441860465116
IE,2018,Y23,1070,27924.0,0.038318292508236644
IE,2019,Y23,1013,28895.0,0.035057968506662054
IE,2020,Y23,958,30879.0,0.031024320735775122
IE,2021,Y23,964,31256.0,0.030842078320962377
IE,2022,Y23,932,30847.0,0.030213635037442864
IE,2023,Y23,846,30753.0,0.027509511267193445
IS,1971,Y23,328,1747.0,0.1877504293073841
IS,1972,Y23,329,1691.0,0.19455943228858663
IS,1973,Y23,353,1767.0,0.19977362761743067
IS,1974,Y23,324,1885.0,0.17188328912466844
IS,1975,Y23,301,1784.0,0.1687219730941704
IS,1976,Y23,307,1941.0,0.15816589386913962
IS,1977,Y23,293,1934.0,0.1514994829369183
IS,1978,Y23,303,2051.0,0.1477328132618235
IS,1979,Y23,307,2036.0,0.15078585461689586
IS,1980,Y23,314,2066.0,0.15198451113262343
IS,1981,Y23,284,2089.0,0.13595021541407373
IS,1982,Y23,309,2094.0,0.14756446991404013
IS,1983,Y23,328,2177.0,0.1506660542030317
